,State_Cash_close_L1,State_Cash_high_L1,State_Cash_low_L1,State_Cash_open_L1,State_AAPL_close_L1,State_AAPL_high_L1,State_AAPL_low_L1,State_AAPL_open_L1,State_ADBE_close_L1,State_ADBE_high_L1,State_ADBE_low_L1,State_ADBE_open_L1,State_BABA_close_L1,State_BABA_high_L1,State_BABA_low_L1,State_BABA_open_L1,State_SNE_close_L1,State_SNE_high_L1,State_SNE_low_L1,State_SNE_open_L1,State_V_close_L1,State_V_high_L1,State_V_low_L1,State_V_open_L1
56,1.0,1.0,1.0,1.0,1.07433949,1.09212571,1.07373511,1.08867208,0.71821272,0.7246236,0.70849927,0.71015056,0.94795581,0.96173557,0.94750028,0.9525111,0.95540492,0.95718873,0.94862647,0.95255084,0.83837478,0.84850038,0.83811843,0.83914381
227,1.0,1.0,1.0,1.0,1.00397168,1.01977206,1.00224486,1.01061993,0.89383196,0.90189412,0.89052938,0.89868868,0.96799909,0.97733743,0.95945792,0.95968569,0.90617196,0.91687478,0.90367463,0.91651802,1.01307357,1.02730069,1.01217637,1.02319918
280,1.0,1.0,1.0,1.0,0.82921775,0.83543429,0.82714557,0.82887239,0.78552695,0.7862069,0.77231666,0.78018456,0.76619975,0.77155222,0.75264776,0.7607334,0.78380307,0.79058152,0.77880842,0.78630039,0.9168162,0.91925147,0.90105101,0.91040759
485,1.0,1.0,1.0,1.0,0.96805388,0.97073044,0.95493006,0.95717493,1.0053424,1.01087907,0.99601748,1.00398252,1.05124701,1.06001594,1.03667008,1.04543902,1.04031395,1.04174099,1.02533,1.02533,1.01614971,1.02371187,1.01217637,1.0212766
220,1.0,1.0,1.0,1.0,1.03004662,1.03539976,1.02616128,1.02918322,0.89179213,0.89849441,0.88606119,0.89684313,0.91048855,0.91994078,0.89283681,0.89329234,0.95932929,0.96361042,0.95683197,0.96004281,1.02781338,1.03819533,1.02512176,1.03294027
447,1.0,1.0,1.0,1.0,1.0156277,1.02029011,1.01131065,1.01778622,1.04749879,1.05973774,1.04730452,1.05089849,1.15989067,1.19234711,1.15055233,1.18745018,1.17338566,1.18515876,1.17231538,1.184802,1.05678031,1.06626506,1.05152525,1.05152525
421,1.0,1.0,1.0,1.0,0.9110689,0.92617855,0.90865136,0.92600587,0.98960661,1.00019427,0.98708111,0.99825158,1.16809019,1.18186995,1.15738526,1.16080173,1.18159115,1.19300749,1.17909383,1.19051017,1.06344527,1.07190464,1.05857472,1.06408613
375,1.0,1.0,1.0,1.0,0.82015196,0.82369194,0.81557589,0.82360559,0.92015542,0.92870325,0.91452161,0.91840699,0.89932809,0.90593327,0.89249516,0.90012527,1.04138423,1.04851944,1.03567606,1.04851944,0.95706229,0.96090746,0.94629582,0.95167906
25,1.0,1.0,1.0,1.0,1.09721982,1.09894664,1.08487308,1.09894664,0.7431763,0.74424478,0.72627489,0.72831472,1.0141214,1.01696845,0.99817788,1.00444141,0.97395648,0.97966465,0.97038887,0.97074563,0.86400923,0.87400666,0.86118944,0.87400666
229,1.0,1.0,1.0,1.0,1.02771542,1.02961492,0.9938698,0.99542393,0.89927149,0.90160272,0.87547353,0.87547353,0.96629086,0.96799909,0.93861747,0.94043959,0.9058152,0.90652872,0.89439886,0.8958259,1.030505,1.030505,1.00551141,1.00717765
180,1.0,1.0,1.0,1.0,0.99041616,1.00751166,0.98445864,1.00535313,0.80747936,0.82292375,0.80213696,0.82282661,0.67463842,0.69285958,0.67099419,0.69046806,0.90403139,0.92151267,0.8976097,0.91794506,0.90604973,0.915919,0.89989746,0.91245834
496,1.0,1.0,1.0,1.0,1.00604386,1.00604386,0.99801416,0.99801416,1.02010685,1.02399223,1.01612433,1.01612433,0.98838401,0.99851953,0.98644801,0.98644801,1.01534071,1.01641099,1.0117731,1.0117731,1.00166624,1.00589592,0.99846193,1.00076903
154,1.0,1.0,1.0,1.0,0.99300639,1.00604386,0.99015714,1.00241754,0.83030597,0.83992229,0.82768334,0.83652258,0.83270698,0.8377178,0.82917663,0.83304863,0.95005351,0.9546914,0.9429183,0.95433464,0.95360164,0.96077929,0.94424507,0.9510382
42,1.0,1.0,1.0,1.0,1.05543084,1.07727508,1.05430841,1.0771024,0.73831957,0.74579893,0.73511413,0.73734823,0.93372053,0.94955017,0.92460995,0.94522264,0.95754549,0.95932929,0.95397788,0.95611844,0.84837221,0.85670341,0.8428608,0.851192
402,1.0,1.0,1.0,1.0,0.93187705,0.94051114,0.93118632,0.93697116,0.98756678,0.99009228,0.97707625,0.97960175,1.04509737,1.05682724,1.03928937,1.04931101,1.17873707,1.18230467,1.17623974,1.17802355,1.02691618,1.02896693,1.02332735,1.02537811
275,1.0,1.0,1.0,1.0,0.80901399,0.81782076,0.79943015,0.80979106,0.72792618,0.73365712,0.71471588,0.71918407,0.68978476,0.70185628,0.68158524,0.68614053,0.722797,0.73421334,0.71744559,0.72672137,0.87759549,0.88528582,0.8641374,0.86887977
277,1.0,1.0,1.0,1.0,0.8343982,0.83621136,0.81687101,0.82041098,0.76619718,0.76930549,0.74919864,0.74919864,0.75492541,0.76175834,0.7293019,0.73362943,0.76953264,0.77202997,0.76097039,0.7681056,0.91130479,0.91963599,0.90220456,0.91527813
477,1.0,1.0,1.0,1.0,0.96330513,0.97107581,0.96175099,0.96209636,1.01505585,1.0213696,1.01107334,1.01806702,1.06775994,1.09030862,1.05910489,1.05933265,1.05494113,1.05565466,1.04923296,1.05351409,1.01358626,1.02550628,1.01320174,1.02102025
225,1.0,1.0,1.0,1.0,1.02141254,1.03099637,1.01666379,1.01873597,0.88839242,0.90004857,0.88518698,0.8976202,0.95752192,0.96196333,0.92677372,0.9281403,0.92472351,0.92900464,0.92151267,0.92579379,1.01268905,1.02704435,1.01204819,1.02614714
312,1.0,1.0,1.0,1.0,0.94810913,0.9560525,0.94474184,0.94551891,0.91471588,0.92054395,0.9054881,0.90645945,0.88053752,0.89169798,0.87586835,0.89055916,0.91651802,0.9275776,0.91651802,0.92044238,0.98654191,0.99295053,0.98154319,0.98872084
415,1.0,1.0,1.0,1.0,0.91521326,0.91953031,0.91089622,0.91348644,0.99077222,0.99456047,0.98601263,0.99164643,1.09326956,1.10101355,1.08381733,1.08586721,1.16268284,1.16767749,1.15947199,1.16446664,1.04037426,1.04063061,1.03460651,1.03819533
408,1.0,1.0,1.0,1.0,0.9442238,0.94707304,0.93558971,0.93912968,0.97445362,0.97727052,0.96862555,0.97435648,1.10306343,1.10739096,1.09714156,1.10363284,1.16732073,1.17124509,1.15447735,1.16196932,1.0314022,1.0314022,1.02204563,1.02550628
323,1.0,1.0,1.0,1.0,0.92496978,0.9332585,0.91573131,0.92073908,0.93569694,0.94220495,0.93016027,0.94220495,0.92483772,0.93075959,0.89955586,0.89966974,0.99607563,1.00499465,0.99072422,0.99678915,1.04011792,1.04639836,1.03242758,1.03665727
22,1.0,1.0,1.0,1.0,1.05353134,1.05465377,1.03747194,1.03755828,0.70675085,0.71092763,0.70043711,0.70849927,0.99373648,0.996128,0.98530919,0.99088942,0.92971816,0.93221548,0.9193721,0.92400999,0.84773135,0.85836965,0.84478339,0.85478083
325,1.0,1.0,1.0,1.0,0.91245035,0.91935762,0.90329822,0.90666552,0.92073822,0.93482273,0.91073337,0.93414279,0.90980526,0.97813461,0.90149186,0.91242455,0.95041027,0.97003211,0.93899394,0.96610774,1.01397078,1.01717508,0.99051525,0.99974366
46,1.0,1.0,1.0,1.0,1.09687446,1.099292,1.08487308,1.0870316,0.77377368,0.7758135,0.75939777,0.7597863,0.96230498,0.96913791,0.95103063,0.95672475,0.95433464,0.96931859,0.94684267,0.96860507,0.84747501,0.85990772,0.84632146,0.85901051
31,1.0,1.0,1.0,1.0,1.14116733,1.15351407,1.13253324,1.14781558,0.75454104,0.75794075,0.74871297,0.75794075,0.96446874,0.97403485,0.95524428,0.97403485,0.98965394,0.99215127,0.97859436,0.97966465,0.87310946,0.87733914,0.86887977,0.87733914
113,1.0,1.0,1.0,1.0,1.10179589,1.10568123,1.09721982,1.1007598,0.79922292,0.80291404,0.77561923,0.77707625,0.97574308,0.9839426,0.97460426,0.98018449,1.08811987,1.0906172,1.07991438,1.08169818,0.88554217,0.8900282,0.8831069,0.88849013
334,1.0,1.0,1.0,1.0,0.80504231,0.8122086,0.80020722,0.81160421,0.90820787,0.91520155,0.90257407,0.90432249,0.89773374,0.91037467,0.88942034,0.90559162,0.85551195,0.85765252,0.84837674,0.85408491,0.99154063,0.99589849,0.9870546,0.98872084
274,1.0,1.0,1.0,1.0,0.81393542,0.83189432,0.81246762,0.82818166,0.73365712,0.7538611,0.71782419,0.72841185,0.70356451,0.71848309,0.69320123,0.7049311,0.74170532,0.75882983,0.73528362,0.73671067,0.89912843,0.91040759,0.88528582,0.88618303
404,1.0,1.0,1.0,1.0,0.94525989,0.94577793,0.93317216,0.93369021,0.98037882,0.98717824,0.97989315,0.98474988,1.10659378,1.12583988,1.1026079,1.11923471,1.16874777,1.17195862,1.16518016,1.16946129,1.03704178,1.04011792,1.02563445,1.02704435
57,1.0,1.0,1.0,1.0,1.07278536,1.08029701,1.06285616,1.07770679,0.72918893,0.72948033,0.70937348,0.71500729,0.93793418,0.95342216,0.9358843,0.94943628,0.97252943,0.98002141,0.96325366,0.97966465,0.83542681,0.83978467,0.82607024,0.83888746
255,1.0,1.0,1.0,1.0,0.84087377,0.8736833,0.8400967,0.86617165,0.85769791,0.88819815,0.85468674,0.87994172,0.80047831,0.83407357,0.79968113,0.8287211,0.80235462,0.82875491,0.79700321,0.82554406,0.93693925,0.96629069,0.93552935,0.96475263
24,1.0,1.0,1.0,1.0,1.09186669,1.10067346,1.08418235,1.08841305,0.72452647,0.72608062,0.71209325,0.71491015,0.99191436,1.00558023,0.97426261,0.97483202,0.96717802,0.96824831,0.95148056,0.95183732,0.86811074,0.86811074,0.8558062,0.85760062
17,1.0,1.0,1.0,1.0,1.02443447,1.02823347,1.01545502,1.02313935,0.69859155,0.69907722,0.68965517,0.69490044,1.03188703,1.04373078,1.02380139,1.04373078,0.83446308,0.83481984,0.82554406,0.82590082,0.83247885,0.83452961,0.81632915,0.82260959
172,1.0,1.0,1.0,1.0,1.00397168,1.0061302,0.98791228,1.00094975,0.77251093,0.77814473,0.76056338,0.76357455,0.73852636,0.74433436,0.6959344,0.6998064,0.92186943,0.92436675,0.9058152,0.91223689,0.90374263,0.90681876,0.8909254,0.90335811
66,1.0,1.0,1.0,1.0,1.0946296,1.09765153,1.08798135,1.09143499,0.73851384,0.74307916,0.73725109,0.73909665,0.96424097,0.97209885,0.95843298,0.96891015,1.13271495,1.13342847,1.11987157,1.12843382,0.84183543,0.84478339,0.83696488,0.84081005
403,1.0,1.0,1.0,1.0,0.93403557,0.93628044,0.93058194,0.93058194,0.9814473,0.98300146,0.97192812,0.9808645,1.11889306,1.12003189,1.05807995,1.05887712,1.17088833,1.17731002,1.16803425,1.17267214,1.02563445,1.02640349,1.02089208,1.02281466
412,1.0,1.0,1.0,1.0,0.92876878,0.93144535,0.92108444,0.92721464,0.98776105,0.98873239,0.98018456,0.98251578,1.06980982,1.07835099,1.06047147,1.06764605,1.19300749,1.1947913,1.1883696,1.19158045,1.02947962,1.03204307,1.02537811,1.0290951
94,1.0,1.0,1.0,1.0,1.11915041,1.14755655,1.11483336,1.14487999,0.77085964,0.77824186,0.76580864,0.77620204,1.05363854,1.06958205,1.04259196,1.06650723,1.12843382,1.13735284,1.12201213,1.13699608,0.87849269,0.89079723,0.87554473,0.88836196
148,1.0,1.0,1.0,1.0,0.97988258,1.02037645,0.97850112,1.01718183,0.81495872,0.82428363,0.80670228,0.81651287,0.88076529,0.91105797,0.8672133,0.90513609,0.97574028,0.98501605,0.97145915,0.97752408,0.94027173,0.9519354,0.93847731,0.94603948
470,1.0,1.0,1.0,1.0,0.94966327,0.95173545,0.92039371,0.92125712,1.0109762,1.01408451,1.00009713,1.00641088,1.05751053,1.06684888,1.04008655,1.04076984,1.04780592,1.05458437,1.04495184,1.05458437,1.02640349,1.02781338,1.00948475,1.00986926
23,1.0,1.0,1.0,1.0,1.07822483,1.0785702,1.0576757,1.06000691,0.70917921,0.71044196,0.70276833,0.70694512,0.97938731,0.9987473,0.97733743,0.99738071,0.9311452,0.93328577,0.92365323,0.92365323,0.85234555,0.85337093,0.84670597,0.84914125
234,1.0,1.0,1.0,1.0,0.97720601,0.99628734,0.97435676,0.99456052,0.88800389,0.90966489,0.8753764,0.89859155,0.90809703,0.94579205,0.9044528,0.94351441,0.86835533,0.87691759,0.86478773,0.8740635,0.9755191,0.98872084,0.96795693,0.98872084
371,1.0,1.0,1.0,1.0,0.80806424,0.80866862,0.79554481,0.80210672,0.89810588,0.89995143,0.88742108,0.88751821,0.86869377,0.872338,0.85981096,0.85981096,1.00321085,1.00428113,0.9882269,0.99500535,0.96334273,0.96770059,0.95475519,0.96180467
193,1.0,1.0,1.0,1.0,0.95156277,0.96287342,0.94595061,0.96088758,0.81398737,0.82302088,0.81010199,0.81593006,0.78054891,0.79375925,0.7677941,0.79148161,0.92793436,0.94077774,0.92686407,0.93506957,0.9510382,0.96462446,0.94488593,0.95924122
5,1.0,1.0,1.0,1.0,0.92229321,0.95026766,0.92091176,0.94974961,0.68275862,0.69694026,0.68149587,0.69655172,1.09679991,1.14041681,1.09349732,1.13506434,0.74669996,0.75847306,0.74562968,0.75775954,0.81107408,0.82504486,0.80863881,0.82260959
116,1.0,1.0,1.0,1.0,1.10084614,1.11552409,1.10084614,1.1125885,0.81534726,0.8185527,0.8109762,0.81418164,0.97073226,0.97483202,0.96686027,0.97335155,1.11130931,1.13093115,1.11023903,1.12022833,0.87951807,0.88925916,0.87810818,0.88925916
45,1.0,1.0,1.0,1.0,1.07882922,1.07882922,1.06087032,1.06959074,0.76085478,0.76338028,0.75570665,0.75968917,0.95661086,0.97027673,0.93315112,0.9339483,0.9211559,0.92329647,0.91616126,0.91794506,0.86195847,0.86529095,0.85439631,0.85516534
16,1.0,1.0,1.0,1.0,1.02426179,1.02892419,1.00224486,1.01925401,0.69072365,0.69159786,0.6706168,0.68421564,1.02642068,1.04384466,1.00911058,1.03780891,0.83232251,0.83374955,0.81733857,0.81912237,0.81825173,0.82132786,0.80005127,0.82132786
460,1.0,1.0,1.0,1.0,0.96347781,0.97003972,0.96036954,0.96183733,1.02855755,1.03885381,1.02544925,1.03788247,1.121854,1.18551418,1.10807425,1.18266712,1.11915804,1.13021762,1.11701748,1.12486621,1.0328121,1.04306588,1.03204307,1.03678544
355,1.0,1.0,1.0,1.0,0.85158004,0.87972716,0.84225522,0.84605422,0.96279747,0.96639145,0.95648373,0.96318601,0.88896481,0.89203963,0.87347682,0.878146,1.02747057,1.03246522,1.02033535,1.02033535,1.03229941,1.03691361,1.02755704,1.0290951
3,1.0,1.0,1.0,1.0,0.95164911,0.97392506,0.94033846,0.96209636,0.68567266,0.70869354,0.67945605,0.69888295,1.14759139,1.1712789,1.13893634,1.16831796,0.75561898,0.76667856,0.74848377,0.76346771,0.83555499,0.85170469,0.83029992,0.83952833
398,1.0,1.0,1.0,1.0,0.92799171,0.92945951,0.9167674,0.91754447,0.9620204,0.96240894,0.94366197,0.9457018,0.96332992,0.96891015,0.96162168,0.96811297,1.16732073,1.17124509,1.16196932,1.16660721,1.02717252,1.02845424,1.02102025,1.02191746
388,1.0,1.0,1.0,1.0,0.85183906,0.85736488,0.84881713,0.85701951,0.95250121,0.95424964,0.93336571,0.93938805,0.96219109,0.96230498,0.9544471,0.95661086,1.07777381,1.07955762,1.07135212,1.07170888,1.02422456,1.02640349,1.00397334,1.02512176
60,1.0,1.0,1.0,1.0,1.08798135,1.10619927,1.08772233,1.10205491,0.73482273,0.74482759,0.73453133,0.73890238,0.93622594,0.94465323,0.93246783,0.93315112,1.0335355,1.04495184,1.03175169,1.04495184,0.84337349,0.84837221,0.83709305,0.83799026
110,1.0,1.0,1.0,1.0,1.09911932,1.10412709,1.09428423,1.10274564,0.75677513,0.77707625,0.75512385,0.77221952,0.98849789,0.99988612,0.98485366,0.98599248,1.06849804,1.07099536,1.06243311,1.06564395,0.88118431,0.88964368,0.87810818,0.88579851
317,1.0,1.0,1.0,1.0,0.95354861,0.95406666,0.93817993,0.94405111,0.90743079,0.90985915,0.89577465,0.90509956,0.88668717,0.89101469,0.87541282,0.88828152,0.99785944,1.00071352,0.98537281,0.99857296,1.00640861,1.00679313,0.99525763,0.99615483
262,1.0,1.0,1.0,1.0,0.85857365,0.87661889,0.85658781,0.87653255,0.84283633,0.86702283,0.84147644,0.85857212,0.79398702,0.8062863,0.78601526,0.8062863,0.75383518,0.76560828,0.75240813,0.75847306,0.91950782,0.93450397,0.91745706,0.93258139
29,1.0,1.0,1.0,1.0,1.11811432,1.11811432,1.10559489,1.11051632,0.76299174,0.76308888,0.74987858,0.75531812,0.98667578,0.99407812,0.98371484,0.99362259,0.97252943,0.97431324,0.95932929,0.96361042,0.8747757,0.8747757,0.8558062,0.86208664
294,1.0,1.0,1.0,1.0,0.87307892,0.8770506,0.86573994,0.87471939,0.82826615,0.82846042,0.80864497,0.8244779,0.82484911,0.82689899,0.80491971,0.815283,0.83053871,0.83660364,0.82376026,0.83481984,0.90592156,0.91104845,0.89592412,0.91002307
185,1.0,1.0,1.0,1.0,0.95303056,0.95847004,0.9285961,0.93256778,0.81583293,0.8160272,0.78960661,0.79854298,0.71973579,0.72019132,0.66279467,0.66461679,0.91901534,0.9193721,0.88690689,0.90688548,0.90579339,0.90656242,0.87618559,0.88182517
26,1.0,1.0,1.0,1.0,1.10369539,1.11276118,1.09583837,1.1007598,0.74919864,0.75007285,0.74123361,0.74473045,0.9890673,1.0134381,0.98735907,1.01104658,0.94898323,0.9511238,0.93828041,0.9411345,0.86798257,0.87157139,0.86477826,0.86990515
7,1.0,1.0,1.0,1.0,0.93869798,0.93999309,0.91953031,0.93109998,0.69441476,0.69927149,0.68557552,0.6973288,1.13927799,1.14121398,1.11137684,1.11946248,0.7427756,0.7463432,0.73706743,0.74598644,0.8229941,0.83209433,0.81466291,0.82107152
451,1.0,1.0,1.0,1.0,1.01070627,1.01346918,1.00440338,1.00897945,1.0590578,1.0624575,1.04468188,1.05303545,1.18266712,1.19280264,1.17947842,1.186653,1.16732073,1.17231538,1.16161256,1.16767749,1.05742117,1.06511151,1.05319149,1.06447065
108,1.0,1.0,1.0,1.0,1.09583837,1.09860128,1.08539112,1.08875842,0.76639145,0.76979116,0.76104905,0.76901408,0.9807539,0.99271154,0.97995672,0.98280378,1.09454156,1.1023903,1.08633607,1.09347128,0.87887721,0.88426045,0.87375032,0.88079979
37,1.0,1.0,1.0,1.0,1.10982559,1.11863236,1.10792609,1.11466068,0.75405537,0.7648373,0.74919864,0.7645459,0.97357932,0.97745132,0.91299396,0.91413279,0.99500535,0.99607563,0.98537281,0.99215127,0.87721097,0.881697,0.87234043,0.881697
157,1.0,1.0,1.0,1.0,0.89034709,0.93938871,0.79433604,0.81911587,0.72141816,0.75590092,0.69286061,0.72850898,0.74934518,0.76847739,0.66051703,0.66233914,0.82946843,0.85265787,0.76739208,0.80128434,0.87618559,0.9107921,0.76903358,0.82235324
464,1.0,1.0,1.0,1.0,0.95890174,0.96460024,0.94715939,0.95242618,1.05284119,1.06032054,1.048373,1.05565809,1.13711422,1.13870858,1.12014577,1.13187564,1.09347128,1.10203354,1.0806279,1.08134142,1.06229172,1.06588054,1.05293514,1.05601128
118,1.0,1.0,1.0,1.0,1.0752029,1.09195303,1.0747712,1.0832326,0.78950947,0.79708596,0.78824672,0.78892666,0.92324337,0.94385605,0.92016855,0.92973465,1.08312522,1.10203354,1.08134142,1.10024973,0.85516534,0.87785183,0.85478083,0.87144322
114,1.0,1.0,1.0,1.0,1.09678812,1.10179589,1.09549301,1.10067346,0.81155901,0.81369597,0.7974745,0.79815444,0.96891015,0.98325931,0.96606309,0.97915955,1.10631466,1.10774171,1.10024973,1.10060649,0.88977185,0.89195078,0.88554217,0.88567034
181,1.0,1.0,1.0,1.0,0.97081678,0.98920739,0.97081678,0.98299085,0.78212725,0.80621661,0.77736765,0.805051,0.65357021,0.68466006,0.65265915,0.66974149,0.85800928,0.8858366,0.85158758,0.88512308,0.86131761,0.90079467,0.85913868,0.89964112
176,1.0,1.0,1.0,1.0,0.99473321,0.99611466,0.98135037,0.98143671,0.80932492,0.81291889,0.79086935,0.79086935,0.72770755,0.75617811,0.71700262,0.74456212,0.90831252,0.91901534,0.90438816,0.91223689,0.90720328,0.91412458,0.90002563,0.90515252
144,1.0,1.0,1.0,1.0,0.99637368,1.01398722,0.96788119,0.97522017,0.80990772,0.81709568,0.79815444,0.80407965,0.90900809,0.91584102,0.90513609,0.90638879,0.96717802,0.97288619,0.96325366,0.96717802,0.96103563,0.97628813,0.9602666,0.97475006
367,1.0,1.0,1.0,1.0,0.82498705,0.83655673,0.82326023,0.83103091,0.91316173,0.93734823,0.91170471,0.92792618,0.89659492,0.90103633,0.89067304,0.90012527,1.02069212,1.03924367,1.02069212,1.03032465,0.98090233,0.99666752,0.98090233,0.99436042
377,1.0,1.0,1.0,1.0,0.82835434,0.83318943,0.82559143,0.82628216,0.92413793,0.92773191,0.91830986,0.92287518,0.90365562,0.90524997,0.89636716,0.89966974,1.07313593,1.0806279,1.06278987,1.07384945,0.95501154,0.96500897,0.9519354,0.95257626
311,1.0,1.0,1.0,1.0,0.95941979,0.96865826,0.95208082,0.95337593,0.91792132,0.93521127,0.91529869,0.9268577,0.9005808,0.90593327,0.89192575,0.89203963,0.91366393,0.92293971,0.91223689,0.91544773,0.99756473,1.003717,0.99371956,0.99935914
208,1.0,1.0,1.0,1.0,1.05335866,1.0690727,1.05007771,1.06311518,0.88402137,0.88722681,0.87625061,0.87751336,0.97255438,0.97483202,0.95695251,0.96173557,1.01498395,1.02283268,1.01105958,1.01855155,1.00422968,1.01038195,0.99846193,1.00448603
