Action_Cash,Action_XOM,Action_CVX,Action_OKE,Action_VLO,Action_SHEL,State_Cash_close_L1,State_Cash_high_L1,State_Cash_low_L1,State_Cash_open_L1,State_XOM_close_L1,State_XOM_high_L1,State_XOM_low_L1,State_XOM_open_L1,State_CVX_close_L1,State_CVX_high_L1,State_CVX_low_L1,State_CVX_open_L1,State_OKE_close_L1,State_OKE_high_L1,State_OKE_low_L1,State_OKE_open_L1,State_VLO_close_L1,State_VLO_high_L1,State_VLO_low_L1,State_VLO_open_L1,State_SHEL_close_L1,State_SHEL_high_L1,State_SHEL_low_L1,State_SHEL_open_L1
0.16667332,0.16660687,0.16693701,0.16668653,0.16661508,0.16648118,1.0,1.0,1.0,1.0,0.99304793,0.99414563,0.98335163,0.99414563,0.98463227,0.9899378,0.98005854,0.9899378,0.98298573,0.99012075,0.98005854,0.99012075,0.9791438,0.9899378,0.9787779,0.9899378,0.97548482,0.98280278,0.97164288,0.98280278
0.16667326,0.16660729,0.16693628,0.16668619,0.16661508,0.16648187,1.0,1.0,1.0,1.0,0.98463227,0.9899378,0.98005854,0.9899378,0.98298573,0.99012075,0.98005854,0.99012075,0.9791438,0.9899378,0.9787779,0.9899378,0.97548482,0.98280278,0.97164288,0.98280278,0.96158068,0.97347237,0.96048299,0.97347237
0.16667335,0.1666078,0.16693515,0.1666859,0.16661501,0.16648279,1.0,1.0,1.0,1.0,0.98298573,0.99012075,0.98005854,0.99012075,0.9791438,0.9899378,0.9787779,0.9899378,0.97548482,0.98280278,0.97164288,0.98280278,0.96158068,0.97347237,0.96048299,0.97347237,0.95590926,0.96322722,0.95316502,0.96322722
0.16667335,0.16660836,0.16693375,0.16668555,0.16661501,0.16648392,1.0,1.0,1.0,1.0,0.9791438,0.9899378,0.9787779,0.9899378,0.97548482,0.98280278,0.97164288,0.98280278,0.96158068,0.97347237,0.96048299,0.97347237,0.95590926,0.96322722,0.95316502,0.96322722,0.95005488,0.95225027,0.93980973,0.95225027
0.16667332,0.1666089,0.16693236,0.16668518,0.16661511,0.16648515,1.0,1.0,1.0,1.0,0.97548482,0.98280278,0.97164288,0.98280278,0.96158068,0.97347237,0.96048299,0.97347237,0.95590926,0.96322722,0.95316502,0.96322722,0.95005488,0.95225027,0.93980973,0.95225027,0.94365166,0.94877424,0.93962678,0.94877424
0.16667335,0.16660939,0.16693096,0.16668461,0.16661514,0.16648649,1.0,1.0,1.0,1.0,0.96158068,0.97347237,0.96048299,0.97347237,0.95590926,0.96322722,0.95316502,0.96322722,0.95005488,0.95225027,0.93980973,0.95225027,0.94365166,0.94877424,0.93962678,0.94877424,0.92114892,0.935236,0.92060007,0.935236
0.16667329,0.16661009,0.16692923,0.16668418,0.16661495,0.16648825,1.0,1.0,1.0,1.0,0.95590926,0.96322722,0.95316502,0.96322722,0.95005488,0.95225027,0.93980973,0.95225027,0.94365166,0.94877424,0.93962678,0.94877424,0.92114892,0.935236,0.92060007,0.935236,0.91986828,0.92773509,0.91950238,0.92773509
0.166673,0.16661055,0.16692807,0.166684,0.16661529,0.1664891,1.0,1.0,1.0,1.0,0.95005488,0.95225027,0.93980973,0.95225027,0.94365166,0.94877424,0.93962678,0.94877424,0.92114892,0.935236,0.92060007,0.935236,0.91986828,0.92773509,0.91950238,0.92773509,0.91218441,0.92663739,0.90907428,0.92663739
0.16667315,0.16661103,0.16692719,0.1666835,0.1666151,0.16649003,1.0,1.0,1.0,1.0,0.94365166,0.94877424,0.93962678,0.94877424,0.92114892,0.935236,0.92060007,0.935236,0.91986828,0.92773509,0.91950238,0.92773509,0.91218441,0.92663739,0.90907428,0.92663739,0.92188072,0.92316136,0.90248811,0.92316136
0.16667305,0.16661143,0.16692616,0.16668274,0.16661547,0.16649112,1.0,1.0,1.0,1.0,0.92114892,0.935236,0.92060007,0.935236,0.91986828,0.92773509,0.91950238,0.92773509,0.91218441,0.92663739,0.90907428,0.92663739,0.92188072,0.92316136,0.90248811,0.92316136,0.8838273,0.89919502,0.88016831,0.89919502
0.1666732,0.16661242,0.16692373,0.16668205,0.166615,0.16649364,1.0,1.0,1.0,1.0,0.91986828,0.92773509,0.91950238,0.92773509,0.91218441,0.92663739,0.90907428,0.92663739,0.92188072,0.92316136,0.90248811,0.92316136,0.8838273,0.89919502,0.88016831,0.89919502,0.86406879,0.87394804,0.85894621,0.87394804
0.16667275,0.16661301,0.16692153,0.16668227,0.16661526,0.16649516,1.0,1.0,1.0,1.0,0.91218441,0.92663739,0.90907428,0.92663739,0.92188072,0.92316136,0.90248811,0.92316136,0.8838273,0.89919502,0.88016831,0.89919502,0.86406879,0.87394804,0.85894621,0.87394804,0.85327479,0.88090011,0.85217709,0.88090011
0.1666728,0.16661325,0.16692062,0.16668226,0.16661517,0.16649581,1.0,1.0,1.0,1.0,0.92188072,0.92316136,0.90248811,0.92316136,0.8838273,0.89919502,0.88016831,0.89919502,0.86406879,0.87394804,0.85894621,0.87394804,0.85327479,0.88090011,0.85217709,0.88090011,0.89242591,0.89535309,0.8622393,0.89535309
0.16667256,0.16661318,0.16692127,0.1666814,0.1666158,0.16649577,1.0,1.0,1.0,1.0,0.8838273,0.89919502,0.88016831,0.89919502,0.86406879,0.87394804,0.85894621,0.87394804,0.85327479,0.88090011,0.85217709,0.88090011,0.89242591,0.89535309,0.8622393,0.89535309,0.88035126,0.89645079,0.87907062,0.89645079
0.16667217,0.16661383,0.16692124,0.16668068,0.16661552,0.16649653,1.0,1.0,1.0,1.0,0.86406879,0.87394804,0.85894621,0.87394804,0.85327479,0.88090011,0.85217709,0.88090011,0.89242591,0.89535309,0.8622393,0.89535309,0.88035126,0.89645079,0.87907062,0.89645079,0.87449689,0.87724113,0.86882547,0.87724113
0.16667166,0.16661395,0.16692087,0.16668138,0.16661564,0.16649647,1.0,1.0,1.0,1.0,0.85327479,0.88090011,0.85217709,0.88090011,0.89242591,0.89535309,0.8622393,0.89535309,0.88035126,0.89645079,0.87907062,0.89645079,0.87449689,0.87724113,0.86882547,0.87724113,0.86534943,0.8733992,0.86040981,0.8733992
0.16667208,0.1666137,0.16692026,0.16668199,0.16661571,0.16649626,1.0,1.0,1.0,1.0,0.89242591,0.89535309,0.8622393,0.89535309,0.88035126,0.89645079,0.87907062,0.89645079,0.87449689,0.87724113,0.86882547,0.87724113,0.86534943,0.8733992,0.86040981,0.8733992,0.87358214,0.87870472,0.86845957,0.87870472
0.16667205,0.16661352,0.16692026,0.16668199,0.16661574,0.16649649,1.0,1.0,1.0,1.0,0.88035126,0.89645079,0.87907062,0.89645079,0.87449689,0.87724113,0.86882547,0.87724113,0.86534943,0.8733992,0.86040981,0.8733992,0.87358214,0.87870472,0.86845957,0.87870472,0.88419319,0.88803513,0.87394804,0.88803513
0.16667192,0.16661339,0.16692066,0.16668169,0.16661596,0.16649635,1.0,1.0,1.0,1.0,0.87449689,0.87724113,0.86882547,0.87724113,0.86534943,0.8733992,0.86040981,0.8733992,0.87358214,0.87870472,0.86845957,0.87870472,0.88419319,0.88803513,0.87394804,0.88803513,0.87925357,0.88638858,0.87394804,0.88638858
0.16667168,0.16661353,0.16692087,0.16668169,0.16661587,0.16649643,1.0,1.0,1.0,1.0,0.86534943,0.8733992,0.86040981,0.8733992,0.87358214,0.87870472,0.86845957,0.87870472,0.88419319,0.88803513,0.87394804,0.88803513,0.87925357,0.88638858,0.87394804,0.88638858,0.87522869,0.8827296,0.86992316,0.8827296
0.16667187,0.1666135,0.1669206,0.16668177,0.16661584,0.16649646,1.0,1.0,1.0,1.0,0.87358214,0.87870472,0.86845957,0.87870472,0.88419319,0.88803513,0.87394804,0.88803513,0.87925357,0.88638858,0.87394804,0.88638858,0.87522869,0.8827296,0.86992316,0.8827296,0.86425174,0.8715697,0.85803147,0.8715697
0.16667202,0.16661371,0.16691989,0.16668181,0.16661566,0.16649695,1.0,1.0,1.0,1.0,0.88419319,0.88803513,0.87394804,0.88803513,0.87925357,0.88638858,0.87394804,0.88638858,0.87522869,0.8827296,0.86992316,0.8827296,0.86425174,0.8715697,0.85803147,0.8715697,0.87083791,0.87486279,0.86351994,0.87486279
0.16667205,0.1666137,0.16691959,0.16668165,0.16661595,0.166497,1.0,1.0,1.0,1.0,0.87925357,0.88638858,0.87394804,0.88638858,0.87522869,0.8827296,0.86992316,0.8827296,0.86425174,0.8715697,0.85803147,0.8715697,0.87083791,0.87486279,0.86351994,0.87486279,0.86388584,0.87376509,0.8618734,0.87376509
0.16667233,0.16661398,0.1669188,0.16668104,0.16661572,0.16649806,1.0,1.0,1.0,1.0,0.87522869,0.8827296,0.86992316,0.8827296,0.86425174,0.8715697,0.85803147,0.8715697,0.87083791,0.87486279,0.86351994,0.87486279,0.86388584,0.87376509,0.8618734,0.87376509,0.85327479,0.85876326,0.84851811,0.85876326
0.16667236,0.16661458,0.16691715,0.16668044,0.16661596,0.16649958,1.0,1.0,1.0,1.0,0.86425174,0.8715697,0.85803147,0.8715697,0.87083791,0.87486279,0.86351994,0.87486279,0.86388584,0.87376509,0.8618734,0.87376509,0.85327479,0.85876326,0.84851811,0.85876326,0.81339188,0.83424808,0.81339188,0.83424808
0.16667303,0.16661544,0.16691425,0.16667949,0.16661566,0.16650212,1.0,1.0,1.0,1.0,0.87083791,0.87486279,0.86351994,0.87486279,0.86388584,0.87376509,0.8618734,0.87376509,0.85327479,0.85876326,0.84851811,0.85876326,0.81339188,0.83424808,0.81339188,0.83424808,0.78229052,0.8190633,0.77881449,0.8190633
0.1666735,0.16661648,0.16691084,0.16667815,0.1666158,0.16650514,1.0,1.0,1.0,1.0,0.86388584,0.87376509,0.8618734,0.87376509,0.85327479,0.85876326,0.84851811,0.85876326,0.81339188,0.83424808,0.81339188,0.83424808,0.78229052,0.8190633,0.77881449,0.8190633,0.7650933,0.79107208,0.76381266,0.79107208
0.16667405,0.16661817,0.16690673,0.16667588,0.16661584,0.16650929,1.0,1.0,1.0,1.0,0.85327479,0.85876326,0.84851811,0.85876326,0.81339188,0.83424808,0.81339188,0.83424808,0.78229052,0.8190633,0.77881449,0.8190633,0.7650933,0.79107208,0.76381266,0.79107208,0.71899012,0.75686059,0.71862422,0.75686059
0.16667233,0.16662091,0.16690166,0.16667554,0.16661687,0.1665127,1.0,1.0,1.0,1.0,0.81339188,0.83424808,0.81339188,0.83424808,0.78229052,0.8190633,0.77881449,0.8190633,0.7650933,0.79107208,0.76381266,0.79107208,0.71899012,0.75686059,0.71862422,0.75686059,0.74240761,0.74240761,0.69282839,0.74240761
0.16666996,0.16662148,0.16690004,0.16667658,0.16661912,0.16651279,1.0,1.0,1.0,1.0,0.78229052,0.8190633,0.77881449,0.8190633,0.7650933,0.79107208,0.76381266,0.79107208,0.71899012,0.75686059,0.71862422,0.75686059,0.74240761,0.74240761,0.69282839,0.74240761,0.77753385,0.77771679,0.73783388,0.77771679
0.16667005,0.16662094,0.16690043,0.16667572,0.16662014,0.16651273,1.0,1.0,1.0,1.0,0.7650933,0.79107208,0.76381266,0.79107208,0.71899012,0.75686059,0.71862422,0.75686059,0.74240761,0.74240761,0.69282839,0.74240761,0.77753385,0.77771679,0.73783388,0.77771679,0.74039517,0.78155873,0.73582144,0.78155873
0.16666889,0.16662149,0.16690004,0.16667564,0.16662005,0.16651389,1.0,1.0,1.0,1.0,0.71899012,0.75686059,0.71862422,0.75686059,0.74240761,0.74240761,0.69282839,0.74240761,0.77753385,0.77771679,0.73783388,0.77771679,0.74039517,0.78155873,0.73582144,0.78155873,0.75649469,0.75740944,0.73783388,0.75740944
0.16666849,0.16662152,0.16689953,0.16667587,0.166621,0.16651362,1.0,1.0,1.0,1.0,0.74240761,0.74240761,0.69282839,0.74240761,0.77753385,0.77771679,0.73783388,0.77771679,0.74039517,0.78155873,0.73582144,0.78155873,0.75649469,0.75740944,0.73783388,0.75740944,0.72319795,0.73161361,0.70783022,0.73161361
0.16667023,0.16662203,0.16689664,0.16667518,0.16662079,0.16651505,1.0,1.0,1.0,1.0,0.77753385,0.77771679,0.73783388,0.77771679,0.74039517,0.78155873,0.73582144,0.78155873,0.75649469,0.75740944,0.73783388,0.75740944,0.72319795,0.73161361,0.70783022,0.73161361,0.68825467,0.70728138,0.68111965,0.70728138
0.1666698,0.16662295,0.16689155,0.16667461,0.16662309,0.166518,1.0,1.0,1.0,1.0,0.74039517,0.78155873,0.73582144,0.78155873,0.75649469,0.75740944,0.73783388,0.75740944,0.72319795,0.73161361,0.70783022,0.73161361,0.68825467,0.70728138,0.68111965,0.70728138,0.60409806,0.64324918,0.58891328,0.64324918
0.16666843,0.16662417,0.16688524,0.16667481,0.16662598,0.1665214,1.0,1.0,1.0,1.0,0.75649469,0.75740944,0.73783388,0.75740944,0.72319795,0.73161361,0.70783022,0.73161361,0.68825467,0.70728138,0.68111965,0.70728138,0.60409806,0.64324918,0.58891328,0.64324918,0.62641786,0.66758141,0.59824369,0.66758141
0.16666701,0.1666254,0.16688173,0.16667388,0.16662972,0.16652231,1.0,1.0,1.0,1.0,0.72319795,0.73161361,0.70783022,0.73161361,0.68825467,0.70728138,0.68111965,0.70728138,0.60409806,0.64324918,0.58891328,0.64324918,0.62641786,0.66758141,0.59824369,0.66758141,0.60592755,0.62751555,0.60245152,0.62751555
0.1666681,0.16662759,0.16687466,0.16667035,0.16663209,0.1665272,1.0,1.0,1.0,1.0,0.68825467,0.70728138,0.68111965,0.70728138,0.60409806,0.64324918,0.58891328,0.64324918,0.62641786,0.66758141,0.59824369,0.66758141,0.60592755,0.62751555,0.60245152,0.62751555,0.53658983,0.58671789,0.53402854,0.58671789
0.1666641,0.1666305,0.16686988,0.16667071,0.16663614,0.1665287,1.0,1.0,1.0,1.0,0.60409806,0.64324918,0.58891328,0.64324918,0.62641786,0.66758141,0.59824369,0.66758141,0.60592755,0.62751555,0.60245152,0.62751555,0.53658983,0.58671789,0.53402854,0.58671789,0.55012806,0.57921698,0.50512258,0.57921698
0.16666454,0.16663077,0.16686511,0.16667052,0.1666385,0.16653058,1.0,1.0,1.0,1.0,0.62641786,0.66758141,0.59824369,0.66758141,0.60592755,0.62751555,0.60245152,0.62751555,0.53658983,0.58671789,0.53402854,0.58671789,0.55012806,0.57921698,0.50512258,0.57921698,0.49780461,0.54665203,0.47987559,0.54665203
0.1666642,0.16663234,0.16685902,0.16666865,0.1666411,0.1665347,1.0,1.0,1.0,1.0,0.60592755,0.62751555,0.60245152,0.62751555,0.53658983,0.58671789,0.53402854,0.58671789,0.55012806,0.57921698,0.50512258,0.57921698,0.49780461,0.54665203,0.47987559,0.54665203,0.5312843,0.53951701,0.49359678,0.53951701
0.16666171,0.16663378,0.16685656,0.16666865,0.16664442,0.1665348,1.0,1.0,1.0,1.0,0.53658983,0.58671789,0.53402854,0.58671789,0.55012806,0.57921698,0.50512258,0.57921698,0.49780461,0.54665203,0.47987559,0.54665203,0.5312843,0.53951701,0.49359678,0.53951701,0.4780461,0.52982071,0.45078668,0.52982071
0.16666271,0.16663477,0.16685194,0.16666727,0.1666455,0.16653782,1.0,1.0,1.0,1.0,0.55012806,0.57921698,0.50512258,0.57921698,0.49780461,0.54665203,0.47987559,0.54665203,0.5312843,0.53951701,0.49359678,0.53951701,0.4780461,0.52982071,0.45078668,0.52982071,0.49688986,0.50365898,0.46688621,0.50365898
0.16665956,0.1666355,0.16685069,0.16666822,0.16664796,0.16653802,1.0,1.0,1.0,1.0,0.49780461,0.54665203,0.47987559,0.54665203,0.5312843,0.53951701,0.49359678,0.53951701,0.4780461,0.52982071,0.45078668,0.52982071,0.49688986,0.50365898,0.46688621,0.50365898,0.47255763,0.50768386,0.45554336,0.50768386
0.16666193,0.1666364,0.16684586,0.1666665,0.16664863,0.16654064,1.0,1.0,1.0,1.0,0.5312843,0.53951701,0.49359678,0.53951701,0.4780461,0.52982071,0.45078668,0.52982071,0.49688986,0.50365898,0.46688621,0.50365898,0.47255763,0.50768386,0.45554336,0.50768386,0.45389682,0.47200878,0.43450421,0.47200878
0.16665828,0.16663773,0.16684528,0.16666791,0.16665001,0.1665408,1.0,1.0,1.0,1.0,0.4780461,0.52982071,0.45078668,0.52982071,0.49688986,0.50365898,0.46688621,0.50365898,0.47255763,0.50768386,0.45554336,0.50768386,0.45389682,0.47200878,0.43450421,0.47200878,0.5115258,0.5219539,0.48097329,0.5219539
0.16665688,0.16663662,0.16685002,0.16667,0.16664997,0.16653651,1.0,1.0,1.0,1.0,0.49688986,0.50365898,0.46688621,0.50365898,0.47255763,0.50768386,0.45554336,0.50768386,0.45389682,0.47200878,0.43450421,0.47200878,0.5115258,0.5219539,0.48097329,0.5219539,0.53823637,0.55689718,0.50768386,0.55689718
0.16665857,0.16663526,0.16685271,0.16666956,0.16664778,0.16653617,1.0,1.0,1.0,1.0,0.47255763,0.50768386,0.45554336,0.50768386,0.45389682,0.47200878,0.43450421,0.47200878,0.5115258,0.5219539,0.48097329,0.5219539,0.53823637,0.55689718,0.50768386,0.55689718,0.56019027,0.57098427,0.53000366,0.57098427
0.16665706,0.16663493,0.16685708,0.16666983,0.16664729,0.16653383,1.0,1.0,1.0,1.0,0.45389682,0.47200878,0.43450421,0.47200878,0.5115258,0.5219539,0.48097329,0.5219539,0.53823637,0.55689718,0.50768386,0.55689718,0.56019027,0.57098427,0.53000366,0.57098427,0.53329674,0.54372484,0.52250274,0.54372484
0.16665931,0.16663374,0.1668584,0.16667007,0.16664442,0.16653404,1.0,1.0,1.0,1.0,0.5115258,0.5219539,0.48097329,0.5219539,0.53823637,0.55689718,0.50768386,0.55689718,0.56019027,0.57098427,0.53000366,0.57098427,0.53329674,0.54372484,0.52250274,0.54372484,0.54116356,0.55049396,0.51756312,0.55049396
0.16665941,0.16663307,0.16686007,0.16667157,0.16664343,0.16653244,1.0,1.0,1.0,1.0,0.53823637,0.55689718,0.50768386,0.55689718,0.56019027,0.57098427,0.53000366,0.57098427,0.53329674,0.54372484,0.52250274,0.54372484,0.54116356,0.55049396,0.51756312,0.55049396,0.54793267,0.56933772,0.53933407,0.56933772
0.16666092,0.16663249,0.16685984,0.16667108,0.1666427,0.16653298,1.0,1.0,1.0,1.0,0.56019027,0.57098427,0.53000366,0.57098427,0.53329674,0.54372484,0.52250274,0.54372484,0.54116356,0.55049396,0.51756312,0.55049396,0.54793267,0.56933772,0.53933407,0.56933772,0.5417124,0.55854372,0.52451518,0.55854372
0.16665919,0.16663265,0.16686152,0.16667189,0.16664268,0.16653211,1.0,1.0,1.0,1.0,0.53329674,0.54372484,0.52250274,0.54372484,0.54116356,0.55049396,0.51756312,0.55049396,0.54793267,0.56933772,0.53933407,0.56933772,0.5417124,0.55854372,0.52451518,0.55854372,0.58305891,0.60556165,0.54701793,0.60556165
0.16665968,0.16663167,0.16686498,0.16667192,0.16664194,0.16652988,1.0,1.0,1.0,1.0,0.54116356,0.55049396,0.51756312,0.55049396,0.54793267,0.56933772,0.53933407,0.56933772,0.5417124,0.55854372,0.52451518,0.55854372,0.58305891,0.60556165,0.54701793,0.60556165,0.56586169,0.60867179,0.55598244,0.60867179
0.16666126,0.16663134,0.16686565,0.166671,0.16664024,0.16653049,1.0,1.0,1.0,1.0,0.54793267,0.56933772,0.53933407,0.56933772,0.5417124,0.55854372,0.52451518,0.55854372,0.58305891,0.60556165,0.54701793,0.60556165,0.56586169,0.60867179,0.55598244,0.60867179,0.58397366,0.58927918,0.56622759,0.58927918
0.1666598,0.16663115,0.16686845,0.16667178,0.16663972,0.16652901,1.0,1.0,1.0,1.0,0.5417124,0.55854372,0.52451518,0.55854372,0.58305891,0.60556165,0.54701793,0.60556165,0.56586169,0.60867179,0.55598244,0.60867179,0.58397366,0.58927918,0.56622759,0.58927918,0.59513355,0.62513721,0.59403586,0.62513721
0.16666172,0.16663024,0.16687113,0.16667241,0.16663727,0.16652721,1.0,1.0,1.0,1.0,0.58305891,0.60556165,0.54701793,0.60556165,0.56586169,0.60867179,0.55598244,0.60867179,0.58397366,0.58927918,0.56622759,0.58927918,0.59513355,0.62513721,0.59403586,0.62513721,0.63282108,0.63556531,0.59842664,0.63556531
0.16666168,0.16662899,0.16687405,0.16667302,0.16663592,0.16652626,1.0,1.0,1.0,1.0,0.56586169,0.60867179,0.55598244,0.60867179,0.58397366,0.58927918,0.56622759,0.58927918,0.59513355,0.62513721,0.59403586,0.62513721,0.63282108,0.63556531,0.59842664,0.63556531,0.62239297,0.67416758,0.60245152,0.67416758
0.16666222,0.16662833,0.16687663,0.16667263,0.16663514,0.16652505,1.0,1.0,1.0,1.0,0.58397366,0.58927918,0.56622759,0.58927918,0.59513355,0.62513721,0.59403586,0.62513721,0.63282108,0.63556531,0.59842664,0.63556531,0.62239297,0.67416758,0.60245152,0.67416758,0.61708745,0.64489572,0.6057446,0.64489572
0.16666323,0.16662805,0.16687696,0.16667223,0.16663375,0.1665258,1.0,1.0,1.0,1.0,0.59513355,0.62513721,0.59403586,0.62513721,0.63282108,0.63556531,0.59842664,0.63556531,0.62239297,0.67416758,0.60245152,0.67416758,0.61708745,0.64489572,0.6057446,0.64489572,0.61233077,0.63135748,0.60482986,0.63135748
0.16666442,0.16662881,0.16687544,0.16667137,0.16663413,0.16652587,1.0,1.0,1.0,1.0,0.63282108,0.63556531,0.59842664,0.63556531,0.62239297,0.67416758,0.60245152,0.67416758,0.61708745,0.64489572,0.6057446,0.64489572,0.61233077,0.63135748,0.60482986,0.63135748,0.5841566,0.59257226,0.56824003,0.59257226
0.16666484,0.16662943,0.1668715,0.16667147,0.16663475,0.16652796,1.0,1.0,1.0,1.0,0.62239297,0.67416758,0.60245152,0.67416758,0.61708745,0.64489572,0.6057446,0.64489572,0.61233077,0.63135748,0.60482986,0.63135748,0.5841566,0.59257226,0.56824003,0.59257226,0.56494694,0.5841566,0.56183681,0.5841566
0.16666247,0.16662975,0.16687037,0.16667332,0.16663608,0.16652802,1.0,1.0,1.0,1.0,0.61708745,0.64489572,0.6057446,0.64489572,0.61233077,0.63135748,0.60482986,0.63135748,0.5841566,0.59257226,0.56824003,0.59257226,0.56494694,0.5841566,0.56183681,0.5841566,0.62367362,0.62513721,0.57537505,0.62513721
0.1666629,0.16662923,0.16687056,0.16667286,0.16663691,0.16652752,1.0,1.0,1.0,1.0,0.61233077,0.63135748,0.60482986,0.63135748,0.5841566,0.59257226,0.56824003,0.59257226,0.56494694,0.5841566,0.56183681,0.5841566,0.62367362,0.62513721,0.57537505,0.62513721,0.59421881,0.6169045,0.58507135,0.6169045
0.16662306,0.16663629,0.16698794,0.16656706,0.16662665,0.16655901,1.0,1.0,1.0,1.0,0.5841566,0.59257226,0.56824003,0.59257226,0.56494694,0.5841566,0.56183681,0.5841566,0.62367362,0.62513721,0.57537505,0.62513721,0.59421881,0.6169045,0.58507135,0.6169045,0.59110867,0.60793999,0.57189901,0.60793999
