Action_Cash,Action_TSM,Action_MRVL,Action_NVDA,Action_RTX,Action_GM,State_Cash_close_L1,State_Cash_high_L1,State_Cash_low_L1,State_Cash_open_L1,State_TSM_close_L1,State_TSM_high_L1,State_TSM_low_L1,State_TSM_open_L1,State_MRVL_close_L1,State_MRVL_high_L1,State_MRVL_low_L1,State_MRVL_open_L1,State_NVDA_close_L1,State_NVDA_high_L1,State_NVDA_low_L1,State_NVDA_open_L1,State_RTX_close_L1,State_RTX_high_L1,State_RTX_low_L1,State_RTX_open_L1,State_GM_close_L1,State_GM_high_L1,State_GM_low_L1,State_GM_open_L1
0.1666213,0.16669,0.16664825,0.166666,0.16668728,0.16668719,1.0,1.0,1.0,1.0,0.8735173,0.87897021,0.86261154,0.87897021,0.92171371,0.93473024,0.90904892,0.93473024,0.94440457,0.95319955,0.93226753,0.95319955,0.92505579,0.94669143,0.92452811,0.94669143,0.90359591,0.91133553,0.88864448,0.91133553
0.16662301,0.16668901,0.1666491,0.16666399,0.16668873,0.1666862,1.0,1.0,1.0,1.0,0.92171371,0.93473024,0.90904892,0.93473024,0.94440457,0.95319955,0.93226753,0.95319955,0.92505579,0.94669143,0.92452811,0.94669143,0.90359591,0.91133553,0.88864448,0.91133553,0.93138813,0.93420252,0.92188954,0.93420252
0.16662319,0.16668765,0.16664974,0.16666299,0.16668981,0.16668662,1.0,1.0,1.0,1.0,0.94440457,0.95319955,0.93226753,0.95319955,0.92505579,0.94669143,0.92452811,0.94669143,0.90359591,0.91133553,0.88864448,0.91133553,0.93138813,0.93420252,0.92188954,0.93420252,0.92593524,0.93455435,0.91925104,0.93455435
0.16662261,0.16668895,0.16664715,0.16666348,0.1666898,0.16668808,1.0,1.0,1.0,1.0,0.92505579,0.94669143,0.92452811,0.94669143,0.90359591,0.91133553,0.88864448,0.91133553,0.93138813,0.93420252,0.92188954,0.93420252,0.92593524,0.93455435,0.91925104,0.93455435,0.92751835,0.93033274,0.91467769,0.93033274
0.16662154,0.16668832,0.1666468,0.16666456,0.16669135,0.16668743,1.0,1.0,1.0,1.0,0.90359591,0.91133553,0.88864448,0.91133553,0.93138813,0.93420252,0.92188954,0.93420252,0.92593524,0.93455435,0.91925104,0.93455435,0.92751835,0.93033274,0.91467769,0.93033274,0.94123851,0.94546013,0.93173998,0.94546013
0.16662091,0.16668841,0.16664585,0.16666532,0.16669169,0.16668779,1.0,1.0,1.0,1.0,0.93138813,0.93420252,0.92188954,0.93420252,0.92593524,0.93455435,0.91925104,0.93455435,0.92751835,0.93033274,0.91467769,0.93033274,0.94123851,0.94546013,0.93173998,0.94546013,0.92804612,0.9451084,0.92663896,0.9451084
0.1666191,0.16668865,0.16664502,0.16666614,0.1666926,0.16668846,1.0,1.0,1.0,1.0,0.92593524,0.93455435,0.91925104,0.93455435,0.92751835,0.93033274,0.91467769,0.93033274,0.94123851,0.94546013,0.93173998,0.94546013,0.92804612,0.9451084,0.92663896,0.9451084,0.95830083,0.9619947,0.93983139,0.9619947
0.16661835,0.16668788,0.16664495,0.16666742,0.16669367,0.1666877,1.0,1.0,1.0,1.0,0.92751835,0.93033274,0.91467769,0.93033274,0.94123851,0.94546013,0.93173998,0.94546013,0.92804612,0.9451084,0.92663896,0.9451084,0.95830083,0.9619947,0.93983139,0.9619947,0.93455434,0.95706946,0.93156401,0.95706946
0.16661711,0.16668871,0.16664477,0.16666819,0.16669379,0.16668735,1.0,1.0,1.0,1.0,0.94123851,0.94546013,0.93173998,0.94546013,0.92804612,0.9451084,0.92663896,0.9451084,0.95830083,0.9619947,0.93983139,0.9619947,0.93455434,0.95706946,0.93156401,0.95706946,0.89884682,0.92452821,0.89867095,0.92452821
0.1666179,0.16668773,0.16664544,0.16666703,0.16669534,0.16668662,1.0,1.0,1.0,1.0,0.92804612,0.9451084,0.92663896,0.9451084,0.95830083,0.9619947,0.93983139,0.9619947,0.93455434,0.95706946,0.93156401,0.95706946,0.89884682,0.92452821,0.89867095,0.92452821,0.91731607,0.91784375,0.90201277,0.91784375
0.16661859,0.16668624,0.16664565,0.16666567,0.16669644,0.16668737,1.0,1.0,1.0,1.0,0.95830083,0.9619947,0.93983139,0.9619947,0.93455434,0.95706946,0.93156401,0.95706946,0.89884682,0.92452821,0.89867095,0.92452821,0.91731607,0.91784375,0.90201277,0.91784375,0.90957658,0.92487988,0.90728993,0.92487988
0.16661838,0.16668661,0.166645,0.1666651,0.1666961,0.16668883,1.0,1.0,1.0,1.0,0.93455434,0.95706946,0.93156401,0.95706946,0.89884682,0.92452821,0.89867095,0.92452821,0.91731607,0.91784375,0.90201277,0.91784375,0.90957658,0.92487988,0.90728993,0.92487988,0.91696439,0.92558343,0.91467768,0.92558343
0.1666183,0.16668652,0.16664444,0.16666546,0.16669577,0.16668952,1.0,1.0,1.0,1.0,0.89884682,0.92452821,0.89867095,0.92452821,0.91731607,0.91784375,0.90201277,0.91784375,0.90957658,0.92487988,0.90728993,0.92487988,0.91696439,0.92558343,0.91467768,0.92558343,0.92048228,0.93191571,0.91643653,0.93191571
0.16661821,0.16668731,0.16664314,0.16666533,0.16669603,0.16669002,1.0,1.0,1.0,1.0,0.91731607,0.91784375,0.90201277,0.91784375,0.90957658,0.92487988,0.90728993,0.92487988,0.91696439,0.92558343,0.91467768,0.92558343,0.92048228,0.93191571,0.91643653,0.93191571,0.93068448,0.93824817,0.92294493,0.93824817
0.16661845,0.16668774,0.16664165,0.16666466,0.16669658,0.1666909,1.0,1.0,1.0,1.0,0.90957658,0.92487988,0.90728993,0.92487988,0.91696439,0.92558343,0.91467768,0.92558343,0.92048228,0.93191571,0.91643653,0.93191571,0.93068448,0.93824817,0.92294493,0.93824817,0.92171371,0.92927739,0.9213619,0.92927739
0.16661896,0.16668852,0.16664031,0.16666357,0.16669706,0.16669153,1.0,1.0,1.0,1.0,0.91696439,0.92558343,0.91467768,0.92558343,0.92048228,0.93191571,0.91643653,0.93191571,0.93068448,0.93824817,0.92294493,0.93824817,0.92171371,0.92927739,0.9213619,0.92927739,0.89884682,0.92593537,0.89849508,0.92593537
0.16661993,0.1666879,0.16663973,0.16666271,0.1666983,0.16669147,1.0,1.0,1.0,1.0,0.92048228,0.93191571,0.91643653,0.93191571,0.93068448,0.93824817,0.92294493,0.93824817,0.92171371,0.92927739,0.9213619,0.92927739,0.89884682,0.92593537,0.89849508,0.92593537,0.89568061,0.9150296,0.88794105,0.9150296
0.16662052,0.16668668,0.16663922,0.1666622,0.16669977,0.16669168,1.0,1.0,1.0,1.0,0.93068448,0.93824817,0.92294493,0.93824817,0.92171371,0.92927739,0.9213619,0.92927739,0.89884682,0.92593537,0.89849508,0.92593537,0.89568061,0.9150296,0.88794105,0.9150296,0.91643662,0.91731617,0.87580387,0.91731617
0.16662091,0.16668585,0.16663791,0.16666174,0.16670078,0.1666928,1.0,1.0,1.0,1.0,0.92171371,0.92927739,0.9213619,0.92927739,0.89884682,0.92593537,0.89849508,0.92593537,0.89568061,0.9150296,0.88794105,0.9150296,0.91643662,0.91731617,0.87580387,0.91731617,0.87597978,0.89796723,0.86859203,0.89796723
0.16662017,0.16668458,0.16663742,0.16666166,0.16670348,0.16669267,1.0,1.0,1.0,1.0,0.89884682,0.92593537,0.89849508,0.92593537,0.89568061,0.9150296,0.88794105,0.9150296,0.91643662,0.91731617,0.87580387,0.91731617,0.87597978,0.89796723,0.86859203,0.89796723,0.91239103,0.91801981,0.89304211,0.91801981
0.16662025,0.16668311,0.16663632,0.16666138,0.16670536,0.16669358,1.0,1.0,1.0,1.0,0.89568061,0.9150296,0.88794105,0.9150296,0.91643662,0.91731617,0.87580387,0.91731617,0.87597978,0.89796723,0.86859203,0.89796723,0.91239103,0.91801981,0.89304211,0.91801981,0.89374561,0.90517904,0.89356967,0.90517904
0.16661903,0.1666853,0.16663514,0.16666159,0.16670604,0.16669284,1.0,1.0,1.0,1.0,0.91643662,0.91731617,0.87580387,0.91731617,0.87597978,0.89796723,0.86859203,0.89796723,0.91239103,0.91801981,0.89304211,0.91801981,0.89374561,0.90517904,0.89356967,0.90517904,0.91186326,0.91626075,0.88829271,0.91626075
0.16661987,0.16668345,0.16663463,0.16666228,0.16670816,0.16669159,1.0,1.0,1.0,1.0,0.87597978,0.89796723,0.86859203,0.89796723,0.91239103,0.91801981,0.89304211,0.91801981,0.89374561,0.90517904,0.89356967,0.90517904,0.91186326,0.91626075,0.88829271,0.91626075,0.8926902,0.91837152,0.89163478,0.91837152
0.16661891,0.1666847,0.16663492,0.1666618,0.1667095,0.1666902,1.0,1.0,1.0,1.0,0.91239103,0.91801981,0.89304211,0.91801981,0.89374561,0.90517904,0.89356967,0.90517904,0.91186326,0.91626075,0.88829271,0.91626075,0.8926902,0.91837152,0.89163478,0.91837152,0.87597978,0.89462516,0.87263772,0.89462516
0.16661878,0.16668358,0.16663522,0.16666076,0.1667128,0.16668896,1.0,1.0,1.0,1.0,0.89374561,0.90517904,0.89356967,0.90517904,0.91186326,0.91626075,0.88829271,0.91626075,0.8926902,0.91837152,0.89163478,0.91837152,0.87597978,0.89462516,0.87263772,0.89462516,0.89392156,0.90412376,0.89339388,0.90412376
0.16661781,0.16668224,0.16663589,0.16665953,0.16671675,0.1666878,1.0,1.0,1.0,1.0,0.91186326,0.91626075,0.88829271,0.91626075,0.8926902,0.91837152,0.89163478,0.91837152,0.87597978,0.89462516,0.87263772,0.89462516,0.89392156,0.90412376,0.89339388,0.90412376,0.91010428,0.91010428,0.89269019,0.91010428
0.16661647,0.16668461,0.16663583,0.16665773,0.16671754,0.16668782,1.0,1.0,1.0,1.0,0.8926902,0.91837152,0.89163478,0.91837152,0.87597978,0.89462516,0.87263772,0.89462516,0.89392156,0.90412376,0.89339388,0.90412376,0.91010428,0.91010428,0.89269019,0.91010428,0.88442293,0.90799348,0.88125674,0.90799348
0.16661558,0.16668525,0.16663727,0.16665643,0.16671963,0.16668585,1.0,1.0,1.0,1.0,0.87597978,0.89462516,0.87263772,0.89462516,0.89392156,0.90412376,0.89339388,0.90412376,0.91010428,0.91010428,0.89269019,0.91010428,0.88442293,0.90799348,0.88125674,0.90799348,0.88530261,0.89233855,0.8770353,0.89233855
0.1666166,0.16668387,0.16663826,0.1666544,0.16672347,0.16668342,1.0,1.0,1.0,1.0,0.89392156,0.90412376,0.89339388,0.90412376,0.91010428,0.91010428,0.89269019,0.91010428,0.88442293,0.90799348,0.88125674,0.90799348,0.88530261,0.89233855,0.8770353,0.89233855,0.89761554,0.90201303,0.8889965,0.90201303
0.16661555,0.16668463,0.16663766,0.16665249,0.16672748,0.16668218,1.0,1.0,1.0,1.0,0.91010428,0.91010428,0.89269019,0.91010428,0.88442293,0.90799348,0.88125674,0.90799348,0.88530261,0.89233855,0.8770353,0.89233855,0.89761554,0.90201303,0.8889965,0.90201303,0.91485352,0.91538126,0.90218879,0.91538126
0.16661456,0.16668783,0.16663677,0.16664882,0.1667301,0.16668193,1.0,1.0,1.0,1.0,0.88442293,0.90799348,0.88125674,0.90799348,0.88530261,0.89233855,0.8770353,0.89233855,0.89761554,0.90201303,0.8889965,0.90201303,0.91485352,0.91538126,0.90218879,0.91538126,0.93332321,0.93666528,0.92206558,0.93666528
0.16661319,0.16669124,0.16663845,0.1666435,0.16673085,0.1666827,1.0,1.0,1.0,1.0,0.88530261,0.89233855,0.8770353,0.89233855,0.89761554,0.90201303,0.8889965,0.90201303,0.91485352,0.91538126,0.90218879,0.91538126,0.93332321,0.93666528,0.92206558,0.93666528,0.9547828,0.95636589,0.93279535,0.95636589
0.16661352,0.16669267,0.16664067,0.16663785,0.16673115,0.1666841,1.0,1.0,1.0,1.0,0.89761554,0.90201303,0.8889965,0.90201303,0.91485352,0.91538126,0.90218879,0.91538126,0.93332321,0.93666528,0.92206558,0.93666528,0.9547828,0.95636589,0.93279535,0.95636589,0.97096559,0.99101813,0.96850301,0.99101813
0.16661271,0.1666957,0.16664502,0.16662975,0.16673017,0.16668668,1.0,1.0,1.0,1.0,0.91485352,0.91538126,0.90218879,0.91538126,0.93332321,0.93666528,0.92206558,0.93666528,0.9547828,0.95636589,0.93279535,0.95636589,0.97096559,0.99101813,0.96850301,0.99101813,0.97747373,0.98116761,0.96234636,0.98116761
0.16661258,0.16669838,0.16664833,0.16662219,0.1667283,0.1666902,1.0,1.0,1.0,1.0,0.93332321,0.93666528,0.92206558,0.93666528,0.9547828,0.95636589,0.93279535,0.95636589,0.97096559,0.99101813,0.96850301,0.99101813,0.97747373,0.98116761,0.96234636,0.98116761,0.99576741,0.99611921,0.96656808,0.99611921
0.16661339,0.16669725,0.16665187,0.16661498,0.16673134,0.16669117,1.0,1.0,1.0,1.0,0.9547828,0.95636589,0.93279535,0.95636589,0.97096559,0.99101813,0.96850301,0.99101813,0.97747373,0.98116761,0.96234636,0.98116761,0.99576741,0.99611921,0.96656808,0.99611921,1.01230224,1.02092135,0.99946158,1.02092135
0.16661377,0.1666998,0.1666557,0.16660655,0.16673264,0.16669151,1.0,1.0,1.0,1.0,0.97096559,0.99101813,0.96850301,0.99101813,0.97747373,0.98116761,0.96234636,0.98116761,0.99576741,0.99611921,0.96656808,0.99611921,1.01230224,1.02092135,0.99946158,1.02092135,0.96815128,0.9922495,0.96762353,0.9922495
0.16661437,0.16670068,0.16665618,0.16660117,0.16673793,0.16668972,1.0,1.0,1.0,1.0,0.97747373,0.98116761,0.96234636,0.98116761,0.99576741,0.99611921,0.96656808,0.99611921,1.01230224,1.02092135,0.99946158,1.02092135,0.96815128,0.9922495,0.96762353,0.9922495,0.98503765,1.00034089,0.97360415,1.00034089
0.16661704,0.16669554,0.16665466,0.16659717,0.16675156,0.16668403,1.0,1.0,1.0,1.0,0.99576741,0.99611921,0.96656808,0.99611921,1.01230224,1.02092135,0.99946158,1.02092135,0.96815128,0.9922495,0.96762353,0.9922495,0.98503765,1.00034089,0.97360415,1.00034089,0.98538933,0.9871483,0.95900439,0.9871483
0.16662161,0.16669142,0.16664998,0.1665921,0.16676718,0.16667774,1.0,1.0,1.0,1.0,1.01230224,1.02092135,0.99946158,1.02092135,0.96815128,0.9922495,0.96762353,0.9922495,0.98503765,1.00034089,0.97360415,1.00034089,0.98538933,0.9871483,0.95900439,0.9871483,0.98151969,1.00262765,0.97694633,1.00262765
0.16662705,0.16668491,0.16664508,0.16658689,0.16678344,0.16667256,1.0,1.0,1.0,1.0,0.96815128,0.9922495,0.96762353,0.9922495,0.98503765,1.00034089,0.97360415,1.00034089,0.98538933,0.9871483,0.95900439,0.9871483,0.98151969,1.00262765,0.97694633,1.00262765,0.99559146,0.99946127,0.9831026,0.99946127
0.16662768,0.1666859,0.16664463,0.16657881,0.1667888,0.16667415,1.0,1.0,1.0,1.0,0.98503765,1.00034089,0.97360415,1.00034089,0.98538933,0.9871483,0.95900439,0.9871483,0.98151969,1.00262765,0.97694633,1.00262765,0.99559146,0.99946127,0.9831026,0.99946127,0.99506002,1.00197138,0.98868028,1.00197138
0.1666301,0.16668499,0.1666419,0.16657183,0.16680112,0.16667007,1.0,1.0,1.0,1.0,0.98538933,0.9871483,0.95900439,0.9871483,0.98151969,1.00262765,0.97694633,1.00262765,0.99559146,0.99946127,0.9831026,0.99946127,0.99506002,1.00197138,0.98868028,1.00197138,0.98017382,1.00126233,0.97946495,1.00126233
0.16663064,0.16668311,0.1666387,0.16656631,0.16681607,0.16666524,1.0,1.0,1.0,1.0,0.98151969,1.00262765,0.97694633,1.00262765,0.99559146,0.99946127,0.9831026,0.99946127,0.99506002,1.00197138,0.98868028,1.00197138,0.98017382,1.00126233,0.97946495,1.00126233,0.9924016,0.9924016,0.980351,0.9924016
0.16663566,0.16667254,0.16663055,0.16656157,0.16684233,0.16665737,1.0,1.0,1.0,1.0,0.99559146,0.99946127,0.9831026,0.99946127,0.99506002,1.00197138,0.98868028,1.00197138,0.98017382,1.00126233,0.97946495,1.00126233,0.9924016,0.9924016,0.980351,0.9924016,1.00586995,1.01295856,1.00179403,1.01295856
0.16663907,0.16666682,0.1666251,0.16655372,0.16685991,0.16665535,1.0,1.0,1.0,1.0,0.99506002,1.00197138,0.98868028,1.00197138,0.98017382,1.00126233,0.97946495,1.00126233,0.9924016,0.9924016,0.980351,0.9924016,1.00586995,1.01295856,1.00179403,1.01295856,1.0026801,1.01118639,0.99523705,1.01118639
0.16663979,0.16666538,0.16661903,0.16654691,0.16687463,0.16665427,1.0,1.0,1.0,1.0,0.98017382,1.00126233,0.97946495,1.00126233,0.9924016,0.9924016,0.980351,0.9924016,1.00586995,1.01295856,1.00179403,1.01295856,1.0026801,1.01118639,0.99523705,1.01118639,1.01083212,1.01171818,0.99151572,1.01171818
0.16664392,0.16665861,0.16660774,0.16654152,0.16689895,0.16664934,1.0,1.0,1.0,1.0,0.9924016,0.9924016,0.980351,0.9924016,1.00586995,1.01295856,1.00179403,1.01295856,1.0026801,1.01118639,0.99523705,1.01118639,1.01083212,1.01171818,0.99151572,1.01171818,0.99824973,1.01473063,0.99612311,1.01473063
0.16663006,0.16667452,0.1666088,0.16653277,0.16689663,0.16665721,1.0,1.0,1.0,1.0,1.00586995,1.01295856,1.00179403,1.01295856,1.0026801,1.01118639,0.99523705,1.01118639,1.01083212,1.01171818,0.99151572,1.01171818,0.99824973,1.01473063,0.99612311,1.01473063,0.99931312,0.99966755,0.98637646,0.99966755
0.16662458,0.16667943,0.16660085,0.16652633,0.16691111,0.16665766,1.0,1.0,1.0,1.0,1.0026801,1.01118639,0.99523705,1.01118639,1.01083212,1.01171818,0.99151572,1.01171818,0.99824973,1.01473063,0.99612311,1.01473063,0.99931312,0.99966755,0.98637646,0.99966755,1.00604708,1.00994582,0.9957686,1.00994582
0.16662905,0.16667306,0.16659226,0.16651732,0.16694432,0.16664396,1.0,1.0,1.0,1.0,1.01083212,1.01171818,0.99151572,1.01171818,0.99824973,1.01473063,0.99612311,1.01473063,0.99931312,0.99966755,0.98637646,0.99966755,1.00604708,1.00994582,0.9957686,1.00994582,1.00693319,1.01845217,1.00586988,1.01845217
0.1666173,0.1666956,0.16659383,0.16650988,0.16693744,0.16664588,1.0,1.0,1.0,1.0,0.99824973,1.01473063,0.99612311,1.01473063,0.99931312,0.99966755,0.98637646,0.99966755,1.00604708,1.00994582,0.9957686,1.00994582,1.00693319,1.01845217,1.00586988,1.01845217,1.03883192,1.04680659,1.02695858,1.04680659
0.16658118,0.16675167,0.16660734,0.16650385,0.16688624,0.16666968,1.0,1.0,1.0,1.0,0.99931312,0.99966755,0.98637646,0.99966755,1.00604708,1.00994582,0.9957686,1.00994582,1.00693319,1.01845217,1.00586988,1.01845217,1.03883192,1.04680659,1.02695858,1.04680659,1.09660391,1.10103427,1.07321159,1.10103427
0.16652833,0.16683534,0.16663058,0.16649966,0.16679473,0.16671136,1.0,1.0,1.0,1.0,1.00604708,1.00994582,0.9957686,1.00994582,1.00693319,1.01845217,1.00586988,1.01845217,1.03883192,1.04680659,1.02695858,1.04680659,1.09660391,1.10103427,1.07321159,1.10103427,1.07586994,1.08986991,1.07533832,1.08986991
0.16647382,0.16692592,0.16665208,0.16650076,0.16669305,0.16675436,1.0,1.0,1.0,1.0,1.00693319,1.01845217,1.00586988,1.01845217,1.03883192,1.04680659,1.02695858,1.04680659,1.09660391,1.10103427,1.07321159,1.10103427,1.07586994,1.08986991,1.07533832,1.08986991,1.10918607,1.11184432,1.08986968,1.11184432
0.1664323,0.16698286,0.16666721,0.16650207,0.16663092,0.16678458,1.0,1.0,1.0,1.0,1.03883192,1.04680659,1.02695858,1.04680659,1.09660391,1.10103427,1.07321159,1.10103427,1.07586994,1.08986991,1.07533832,1.08986991,1.10918607,1.11184432,1.08986968,1.11184432,1.1479961,1.15136322,1.11450256,1.15136322
0.16638494,0.16705887,0.166682,0.1664914,0.16656603,0.16681674,1.0,1.0,1.0,1.0,1.09660391,1.10103427,1.07321159,1.10103427,1.07586994,1.08986991,1.07533832,1.08986991,1.10918607,1.11184432,1.08986968,1.11184432,1.1479961,1.15136322,1.11450256,1.15136322,1.13151523,1.14409745,1.11981907,1.14409745
0.16633843,0.16712621,0.16669893,0.16648443,0.1665091,0.16684285,1.0,1.0,1.0,1.0,1.07586994,1.08986991,1.07533832,1.08986991,1.10918607,1.11184432,1.08986968,1.11184432,1.1479961,1.15136322,1.11450256,1.15136322,1.13151523,1.14409745,1.11981907,1.14409745,1.15313517,1.18875534,1.1515403,1.18875534
0.16629153,0.1672009,0.16671306,0.1664709,0.16645256,0.16687104,1.0,1.0,1.0,1.0,1.10918607,1.11184432,1.08986968,1.11184432,1.1479961,1.15136322,1.11450256,1.15136322,1.13151523,1.14409745,1.11981907,1.14409745,1.15313517,1.18875534,1.1515403,1.18875534,1.18662872,1.18786922,1.15774279,1.18786922
0.16624545,0.16728717,0.16672158,0.16644786,0.16640033,0.16689754,1.0,1.0,1.0,1.0,1.1479961,1.15136322,1.11450256,1.15136322,1.13151523,1.14409745,1.11981907,1.14409745,1.15313517,1.18875534,1.1515403,1.18875534,1.18662872,1.18786922,1.15774279,1.18786922,1.17067972,1.19105943,1.15473051,1.19105943
0.1662187,0.16735898,0.16670659,0.16642311,0.16639566,0.16689694,1.0,1.0,1.0,1.0,1.13151523,1.14409745,1.11981907,1.14409745,1.15313517,1.18875534,1.1515403,1.18875534,1.18662872,1.18786922,1.15774279,1.18786922,1.17067972,1.19105943,1.15473051,1.19105943,1.18007188,1.18078076,1.13984423,1.18078076
0.16621459,0.16739872,0.16668491,0.16639777,0.16643123,0.16687284,1.0,1.0,1.0,1.0,1.15313517,1.18875534,1.1515403,1.18875534,1.18662872,1.18786922,1.15774279,1.18786922,1.17067972,1.19105943,1.15473051,1.19105943,1.18007188,1.18078076,1.13984423,1.18078076,1.1767049,1.20505921,1.17617328,1.20505921
0.16620234,0.16745274,0.16665727,0.16636452,0.16646242,0.16686076,1.0,1.0,1.0,1.0,1.18662872,1.18786922,1.15774279,1.18786922,1.17067972,1.19105943,1.15473051,1.19105943,1.18007188,1.18078076,1.13984423,1.18078076,1.1767049,1.20505921,1.17617328,1.20505921,1.18538858,1.18698358,1.16607225,1.18698358
0.16613008,0.1675995,0.16665386,0.16632843,0.16641343,0.16687472,1.0,1.0,1.0,1.0,1.17067972,1.19105943,1.15473051,1.19105943,1.18007188,1.18078076,1.13984423,1.18078076,1.1767049,1.20505921,1.17617328,1.20505921,1.18538858,1.18698358,1.16607225,1.18698358,1.20169219,1.22721113,1.19992007,1.22721113
0.16607077,0.16771753,0.16666144,0.16629204,0.16638613,0.16687202,1.0,1.0,1.0,1.0,1.18007188,1.18078076,1.13984423,1.18078076,1.1767049,1.20505921,1.17617328,1.20505921,1.18538858,1.18698358,1.16607225,1.18698358,1.20169219,1.22721113,1.19992007,1.22721113,1.21445148,1.22100846,1.20559075,1.22100846
0.1660087,0.16786754,0.1666646,0.16625704,0.16635124,0.16685097,1.0,1.0,1.0,1.0,1.1767049,1.20505921,1.17617328,1.20505921,1.18538858,1.18698358,1.16607225,1.18698358,1.20169219,1.22721113,1.19992007,1.22721113,1.21445148,1.22100846,1.20559075,1.22100846,1.19389485,1.21392005,1.18290749,1.21392005
0.16600448,0.16792876,0.16663754,0.16621217,0.16643447,0.16678266,1.0,1.0,1.0,1.0,1.18538858,1.18698358,1.16607225,1.18698358,1.20169219,1.22721113,1.19992007,1.22721113,1.21445148,1.22100846,1.20559075,1.22100846,1.19389485,1.21392005,1.18290749,1.21392005,1.30961565,1.36260276,1.26442588,1.36260276
